Hugo_Symbol	Incidence	CL97.5%	CL2.5%	Mean
TRAV18	0.18403362752731273	0.26264348642293117	0.1149060434549299	0.18405418838699908
TRAV25	0.18398093786449532	0.2645285146665634	0.11537347607903928	0.184336688974656
SCGB2A2	0.18396614827707625	0.26741112989862154	0.11035346039563317	0.1830080862141037
MEGT1	0.18395245273805827	0.26735368407444676	0.1102668737764429	0.18394902485358608
TOMM22	0.18394824291786915	0.26111613463539907	0.11414264448993584	0.18225918920784345
MT-ND1	0.18394312962275683	0.2537092271732888	0.11638494545928753	0.18230391704081736
ARF4	0.18393344629355035	0.2545966345744815	0.1203287841397755	0.1827313474464268
CREG1	0.18392836569991722	0.2582358848101695	0.11339698449401495	0.1830983109416697
NUDT15	0.1839064040526354	0.26417367800490826	0.11335045942950511	0.18500073726470515
RNF166	0.1838822413164293	0.25775225887680275	0.11591984059249538	0.18324287599795225
RPL27	0.1838661696929635	0.25526101951727154	0.1158125321870097	0.18298844395338063
IGLV3-22	0.18376834856974467	0.25502678638314036	0.1135621828696636	0.1829511782468199
C1ORF54	0.18373012898217747	0.26453015424603593	0.10728108286327216	0.18194701210434114
IGLC7	0.1837159221115048	0.25384683845931166	0.11416960462380904	0.1828549373739341
DEFB136	0.1835811209186434	0.2602540749094395	0.1162043445188704	0.1827178555569901
METTL5	0.18357176313433654	0.25918577716922736	0.11891087425634594	0.18307419553082144
MAP1LC3B	0.18338019796663843	0.2600374650501551	0.10973625854210496	0.18113521279887368
CHCHD4	0.18336499479801857	0.2572490592789269	0.11491012423458827	0.18230872627397818
SHISA7	0.18329538576771712	0.26473796317301296	0.10987507452675203	0.1827614563545009
EPGN	0.18327811642003342	0.2570034611703506	0.11416619452630836	0.18334379465767484
BLOC1S2	0.18327584000985786	0.2582210566945144	0.11079779159593392	0.18265559987891966
SOX18	0.1832509054180062	0.26035105413210197	0.10795019259038924	0.18354989553623283
GABARAPL1	0.18322213115928432	0.25458173392886013	0.1175358636935329	0.18218295610842575
LYL1	0.18322200000381325	0.2657101788750873	0.11462054428061831	0.18437583486376116
PAFAH1B3	0.18319756711154606	0.25645141165922275	0.1159612273801551	0.18363889096767805
GNG2	0.18315705881207298	0.26314325581769116	0.11398285050922906	0.18198281445922293
PFN2	0.18313267085505433	0.26370491538490726	0.10965633176921452	0.18324094955975467
TMEM50B	0.18302691253320041	0.2565328849592588	0.11476769888169114	0.1820880134769106
RHEBL1	0.1830109909865348	0.261725027662647	0.11484956164043716	0.1828708694270778
TBC1D3F	0.1829877967364688	0.25269978369116763	0.11470558241819495	0.1827285974809904
SOX12	0.18289530527637354	0.257546459499845	0.11297214444400955	0.18129362198000912
COPZ1	0.18278396248060802	0.250665212396188	0.12212763589294522	0.18288068155040188
NDUFAF4	0.18276513554595786	0.25771644410881916	0.11408289367347349	0.18305115054937496
RNF122	0.18272035759664157	0.25903128249261415	0.11635900889414393	0.18281859819281487
KRTAP25-1	0.18253604656423278	0.2517084347158825	0.11268015310914811	0.18171481468919637
SOD3	0.18247147059933633	0.256469098829289	0.10900722049125845	0.1810414668155841
S100A2	0.1824084075370923	0.2594089779114625	0.10979359244954968	0.1816310544347951
COX5A	0.18240536132848723	0.2587098191431078	0.10984686186290143	0.18127246520953855
PKIG	0.18227805267690017	0.25912767432818823	0.11235990871685884	0.18026956287077006
PIGP	0.18223281621402354	0.2637083477159872	0.10806309710264857	0.18094546398728173
PIN4	0.18222978860409142	0.2600938279569712	0.11672084106348568	0.18201315808009527
SLC25A29	0.18220614694833653	0.260606506008665	0.11147308460955595	0.18164246671547177
PKIB	0.18204679510767122	0.2624020991477868	0.11079019104790704	0.18341360413571625
IGLV3-25	0.18203381544205427	0.25169130607185947	0.11741719624171748	0.1814876248502152
TSACC	0.18200125949763743	0.2562335414843375	0.11051818435193102	0.18084868368295207
INIP	0.18176426381921687	0.2591550265557909	0.11518192804132332	0.18225736615509813
KBTBD11	0.18171073793552248	0.2631307819909675	0.11099535062172652	0.18066971419779781
TRMT112	0.1816379111131196	0.2605749908167546	0.10983374679001391	0.18157163884695524
C8G	0.18162600809291493	0.253567357354119	0.11342095205532886	0.18105516857037052
TXNRD3NB	0.18155882472448123	0.2606994854048665	0.11207114745326573	0.18316872754117658
AC129492.6	0.18149967375485423	0.2538115243212119	0.11186887600458402	0.18153827996614308
TRAV7	0.18146207339201048	0.25990450909865426	0.11457715730876976	0.18150443112826997
TMEM110-MUSTN1	0.18144134502118195	0.25821975970787586	0.11220961123705216	0.18118410401096133
PEBP1	0.18142786424249688	0.256622582576581	0.11643444573259021	0.1806454693964924
GPX4	0.18140044862383417	0.2584882933152842	0.1116938568427414	0.18096251042566686
NUTF2	0.1813865826379715	0.2542806311336881	0.11351532280837838	0.18008041600897184
CALHM3	0.1813620796957029	0.2581544581175545	0.11109961786239202	0.18040482559946014
TTC9C	0.18124204621000764	0.25634941904833525	0.11406306429602395	0.18130336730785815
C17ORF62	0.1811424043661948	0.2582602736820106	0.11231949439343351	0.18088417094494197
MB	0.1811040926397812	0.2541504461409128	0.11135919294317706	0.18078791178604536
SNRPD2	0.1810240909924948	0.25417079557051164	0.1143896931752036	0.18005879206660955
H2AFJ	0.18087499136689913	0.25319349736331265	0.11372200950310114	0.1795396695177045
BLOC1S5	0.1807542549585399	0.25183264250696097	0.11237305052352606	0.17912785053106584
KRTAP3-3	0.18066885633688498	0.2562159886433784	0.10686417558764652	0.17974318471713785
ENY2	0.18063744492032804	0.25847587920473414	0.11328115171880723	0.17909932496505843
RP11-192H23.4	0.18060835908681475	0.2592492081341884	0.11362110002915043	0.18088218764535252
SUMO1	0.18050107171401358	0.2605464682568222	0.10918441125142929	0.17950953819092053
GPHA2	0.18046037902820725	0.25649479618662074	0.10761254703764113	0.18004489185085812
H1-10	0.18040676586463042	0.25348318382995066	0.11086901498168444	0.17903977757173248
TMEM235	0.1804003905581393	0.2504156991440368	0.11362817809332006	0.18017503729542622
DEFB119	0.18039677689060557	0.2614436748327331	0.11397599166082167	0.18090407779221593
LSM1	0.1803914649838011	0.2548828282287285	0.10957048859646652	0.17963148044854357
PSMA5	0.18032679395009493	0.25627718671047484	0.11529409918161726	0.18053221999098992
POLE3	0.18025007935988105	0.24848062920273267	0.11493879493884657	0.17935032893485345
FAM185A	0.18013422864474007	0.25943711416542636	0.10851992326064507	0.1799266419373325
NXT1	0.1800687784217232	0.25489222375260356	0.11198267063322727	0.18001914175503606
MRPL36	0.17996206070515136	0.2599754380618273	0.10871429696752666	0.17926670114104365
VAMP3	0.17987768953611974	0.251816829745066	0.10913084784180788	0.17945476000090543
C1QBP	0.17987696780687834	0.2528612235275163	0.1129569001134551	0.17943421259522424
FIS1	0.17982501143867075	0.2526125450566181	0.11147925836975082	0.17850480692434245
EVA1B	0.17977711634011204	0.25871326928198574	0.11066802277597634	0.18033444349438849
KRTAP17-1	0.1796798330027775	0.2530565916014381	0.11148193946697993	0.17918787692788982
NDUFB4	0.179553421017617	0.2563405509579052	0.11066764038001516	0.17979438440109385
SPRYD4	0.17951522318172278	0.2587689457758198	0.1103630619708237	0.18041685104437424
IGLV3-9	0.17945382894860867	0.25476818447097777	0.1128430005167743	0.1802713546701089
C5ORF56	0.1794464635983631	0.2548445878023244	0.11121430198102773	0.17985364028928544
PFDN2	0.1794166462761627	0.256602606569128	0.10778092208615458	0.17811310095113772
GCNT7	0.17921586459022373	0.25066286960012807	0.11773174944693397	0.17929769396428946
C12ORF51	0.1785318042045764	0.2527984245596888	0.10677968590468681	0.1779061320642413
LEPROT	0.17851830917301703	0.25177851438464954	0.10670375064201208	0.17695465760493387
MLANA	0.17844132746381997	0.2521561414997146	0.11075656150899123	0.17660147023918688
LLPH	0.17838895794881418	0.2509415165368221	0.11032516830712677	0.17752732627646406
PLAAT3	0.17815708614396691	0.24996201288868664	0.11853957451065293	0.17945080534950983
PAGE4	0.17800414553702856	0.2500039247401725	0.10927416631677471	0.176249363878282
HHLA3	0.17792309402122486	0.25407000549367326	0.10747455872064031	0.17707951093472218
KRTAP3-2	0.17791510675760847	0.2580628604424935	0.11019090760808466	0.17857683429970933
CTC-360G5.8	0.17779727210662227	0.25310269292392595	0.11096745867594299	0.17811424025545894
NRSN1	0.1776107192493821	0.26137556227125397	0.10198745160063863	0.17667845230764453
PIGF	0.1776104005258622	0.25357118354049524	0.10945547043955149	0.17788389669249624
COX7B	0.17751417265768113	0.24627843017483092	0.1156284422874593	0.17663851243786946
EIF4EBP2	0.17747110021760726	0.25438083436213077	0.10978299205697113	0.17762023559660411
KRTAP3-1	0.17742381509789393	0.25583334330290386	0.10681773057142792	0.17750035611141837
TARM1	0.1773996320515765	0.2535189768721407	0.1112029027107518	0.17834350888040743
TRAPPC4	0.17717530585908156	0.24813611137429434	0.11414231191819783	0.17700221375015007
IGLV1-51	0.17715886194831065	0.24593072692108997	0.11018011648853579	0.17640605932791062
TMEM123	0.17714513071630136	0.24924644697873857	0.11285405180172071	0.17726741888754463
COMTD1	0.17705749701729845	0.2568745879058257	0.10537918864480572	0.17632284101590387
PGAM1	0.1769711420570075	0.24880540266834872	0.11050271358027233	0.17626785295248018
NUDT3	0.1769165541871589	0.24945697945605694	0.11181409581095964	0.17637680362422614
PRM1	0.17688926909913594	0.25905306294474967	0.1030804924602059	0.17565105837515463
CCL17	0.17683973105446033	0.2565304444799207	0.10401309732689162	0.17670272777804655
SCAMP4	0.17674000679770768	0.2492979720531447	0.10473781761221254	0.1749625129051385
PPIF	0.1766053612572414	0.25018970008892566	0.11095293064462852	0.1767303364445961
SEC61B	0.17660395330337672	0.24496413876324097	0.11213685002468468	0.17747046503401753
IGFL3	0.1764736402315239	0.24690340056687787	0.11285431246614375	0.17561093619835502
C14ORF178	0.17646347009653945	0.2529448334634582	0.10618865622092424	0.17653121934727717
FOXD1	0.17640347153915137	0.2560680397631852	0.10643863816314882	0.17565772259724644
OSTC	0.1763933170987113	0.24941242742326286	0.11003075231721356	0.17515125308532736
BCL2L10	0.17592922788145468	0.25442615933660995	0.10814431922140348	0.17682149037629016
COX16	0.17589163537677358	0.24492490957817628	0.11170839828129514	0.1755677078122451
GNRH2	0.17575844263826915	0.2520679014771598	0.10560626810484862	0.17536108421048102
ONECUT3	0.1757311439826991	0.2532563797499424	0.10477929371696587	0.17590028774849667
TMEM247	0.175707611813431	0.2529901632168681	0.10581420193246097	0.1762641372504059
CALML4	0.17570727127301458	0.24536003268618675	0.11575292009048697	0.17627799109624565
HINT2	0.17567437481738565	0.2547545622584587	0.10463313344319856	0.17444628939537848
PAGR1	0.17564190305852195	0.24908764385025195	0.11022819645740667	0.1757830655686541
XAGE3	0.17559658958285768	0.24879012921883692	0.1055644367447421	0.17300938983141687
RHOD	0.1755840110586696	0.2461454806766542	0.10984635490525463	0.17584704964217268
DUSP16	0.17552180471185266	0.2519051264181288	0.10741836600684657	0.17422071074637743
TMEM9B	0.17549765812225343	0.2507800922038169	0.10969405695788653	0.176325912491101
PPP5D1	0.17543614655528605	0.24834102827851873	0.11255768062107789	0.17688684031797094
TGIF2LY	0.17543336687676606	0.2535392945102349	0.10548268538409758	0.1751049377975164
RBM3	0.1753412725160987	0.2457462150740957	0.1095939595399092	0.17361155588442376
ZFAND2A	0.17525458381303818	0.2493651908559176	0.10759481258933626	0.17522891084607647
CUTA	0.17521511967522585	0.2471926680520595	0.10984280776164021	0.1750004786733228
PFDN5	0.17520804453297043	0.24612820984971553	0.10669592845487583	0.17401807826473634
PATE2	0.17517242281014409	0.2482182745084419	0.11259251623857405	0.17600080256449158
CCL4	0.1751711901918205	0.2539769568799931	0.10411626793143551	0.17544873352923213
TMEM239	0.17516399397947577	0.2550128679591607	0.10491082586878853	0.17492670484171202
CEBPA	0.17509438149897397	0.24998098006938935	0.1087405519703731	0.17346726491632075
LEPROTL1	0.1750770510194432	0.2477584533680516	0.10837904796974054	0.17439793466452364
C5ORF46	0.1749643372514972	0.24800393322997857	0.10708043248743884	0.17404987768983074
YWHAH	0.17478789899095215	0.2456573906143064	0.1146463639983702	0.17488610585707104
SNCG	0.17477208245153691	0.24723205283419286	0.10570193634095486	0.17362475825454363
TXN2	0.17470138849097944	0.24354920864146593	0.11203367261344814	0.17511185965662146
SLC9A11	0.1746556344837916	0.24803575445089274	0.1033052561576059	0.1739986014474779
SNAPIN	0.17463594213157047	0.2501935967321777	0.10396353058015283	0.17398789752151014
ATP5PO	0.17458710861296353	0.25110091810367163	0.10335933492489782	0.1733683812524655
CMTM4	0.17451334519951978	0.24505480335932528	0.11120089865916655	0.1738903879866083
WFDC10A	0.17450493417203672	0.24781612851985316	0.10907319856474769	0.1731190013352247
CBY1	0.17450351711176443	0.2513336316332196	0.10552996594908667	0.17383029441276426
MLLT11	0.1744046251081416	0.24485019025758714	0.11030593280672546	0.17426317183645593
IFFO2	0.17440168792466246	0.2453334246857337	0.1119104515133064	0.1735114354174739
YRDC	0.17439950173935595	0.25050827266536835	0.10643829795279175	0.17555789842843525
HSPB1	0.17429023023188192	0.24893467590706592	0.10545964679602214	0.1732184779638117
RFK	0.1740920137333143	0.24924964651678666	0.10580274777644681	0.17293553991860883
GNGT2	0.1740706074649385	0.2466980998082124	0.10883538483155378	0.17463797054016506
ATG12	0.17406973199670484	0.24906715109291944	0.10485407679242517	0.17395614613191462
TRAPPC2P1	0.1740645730983593	0.24266020191868037	0.11045112332135892	0.17400782941659126
KCNK12	0.17405774416609543	0.25800318728108845	0.09413285117920724	0.16993820506795787
ADM2	0.17402691701333406	0.2581781082493927	0.10438568808338788	0.17354546448219024
NDUFA5	0.1739463453640464	0.24682173914513325	0.10846263640212624	0.17464609405490109
SPCS1	0.1739343116079681	0.25335333780378677	0.10694402839276704	0.17523506168306982
AIF1	0.17391763323412374	0.24606349560694615	0.10744864068132479	0.1719112885087336
SH2D6	0.17387130173140997	0.24541920210100668	0.10844134166716889	0.173220248160883
IGLV1-44	0.17366638868764392	0.24430563225200502	0.11029898229926026	0.1732984815045409
SCOC	0.17365682268652757	0.24243422040079546	0.10845969891197281	0.1731023601080008
LHB	0.1733768435112118	0.24987103038324054	0.10707435700971922	0.17407754363377556
C11ORF45	0.17337191967904655	0.24575589155012478	0.1061970192680471	0.17211397542415452
CHMP4A	0.17329900808234863	0.2478152023681911	0.1038435065958701	0.1725331272165854
FBXO17	0.17319021028409043	0.25105549644121056	0.09931118335936238	0.1727761938740497
CCL27	0.17318197610442002	0.24791657280502447	0.10689452490723965	0.17343528061342176
GNG3	0.173149913100504	0.2486993377126946	0.10715986680966129	0.17440323403133523
TAL2	0.17296394384661373	0.2544372010737343	0.10628593650641917	0.17383674154540885
RPS16	0.17293280943547845	0.2444099534681375	0.10482976375846272	0.17230833258045572
MUC22	0.1728865486848942	0.25379902633002976	0.10066388204323609	0.17250248609095667
MRPL48	0.17287840829820617	0.24508499681329088	0.10355758219051382	0.17167115228275542
S100A3	0.17282580026125008	0.24497111043854133	0.10664991208858779	0.17240858204551174
TMEM230	0.17281127354707201	0.2428799656465595	0.10631986160796918	0.17158201536749768
RTL8C	0.17279037078910847	0.24740512528322425	0.10134184054452841	0.17151998399550497
ATP6V1G2	0.1727793608997433	0.24862221324630307	0.1038136057433811	0.17280651974447522
FEV	0.17256011748546354	0.24848993105380074	0.10399152601472603	0.17159437942229006
TRAV2	0.17249776487149343	0.24472962177930177	0.10448612256164069	0.17225060678985019
PPCDC	0.17241307390267394	0.24343874123241824	0.10806936033925875	0.17200889807383238
DAZAP2	0.17240917108509382	0.2467772591043428	0.10734717255479657	0.17191979513427347
NINJ2	0.1724087912748083	0.24470821368749066	0.10569641534381546	0.17133006920111216
SZRD1	0.17240729559143472	0.24578838428019026	0.09928780595725197	0.17170571750092667
C5ORF64	0.17235677526488768	0.24480769079815395	0.1056465095398329	0.17160681777579598
PFDN4	0.1723018509399487	0.2450894225462961	0.10918305278391001	0.17214839321301395
IGHV3-11	0.17229399084370325	0.2469878412868203	0.10109054438109054	0.17230928876340817
H4C1	0.17227812806963225	0.25113704425839795	0.1054532136676957	0.1733396563120412
C9ORF89	0.17222842227923715	0.2453555865221087	0.10465613214676861	0.17188618652844373
TMEM54	0.1721771089878635	0.24556607611264486	0.10388546598007624	0.17174145090066445
SPATA3	0.17208561231905403	0.24299110810457705	0.104756257962797	0.17100769573404642
TMEM231	0.1717841219387789	0.24715655739034262	0.1095330849184788	0.17305521657621314
COMMD3	0.17176307852561765	0.23917496684446063	0.10304639957890831	0.16929655970414548
KIAA1984	0.1717564732809127	0.2486635514180057	0.10128181132906335	0.1719622019279323
CORT	0.17173533323763226	0.24314152362114702	0.10514245092205435	0.17168984545291557
AVP	0.17152415421363226	0.24341259037332125	0.10336682114230203	0.17131416134324512
FAM210B	0.17131511941602925	0.24306659117127488	0.10266878374395427	0.1702439921449198
CYSTM1	0.17128487959593533	0.24289299934535924	0.10518071678418935	0.17010487278425573
CBWD6	0.17120971766782558	0.2443056437222184	0.10543056182190225	0.17147057326364407
UTS2	0.1711373557397962	0.24318281246748627	0.10624806428993473	0.17154378907400014
RARRES2	0.17109239795054046	0.24175748983152762	0.10673079114211373	0.17041864812974217
TRAV16	0.17103487967012032	0.24201137380842594	0.10565528024700571	0.17039089470424237
C11ORF52	0.1708861098332333	0.24438817896339704	0.10407659186627682	0.17055919057207478
NHLRC4	0.1708657002515757	0.24146641061191607	0.10071166656671603	0.17027879791606648
GGTLC2	0.17068421097251396	0.24293572307339512	0.1072188806839412	0.17244088588385953
ELOF1	0.17066397441408962	0.24955250524852352	0.10168581666663902	0.17082028317607273
CNIH2	0.17065595515079623	0.24430515689335033	0.10659868215196418	0.1714306223252379
TRAV41	0.17058986893521275	0.24192605035173514	0.10551376611925903	0.17038948079346664
ST20	0.17058844808891177	0.2489621682948565	0.1032452111632983	0.1707394799446793
IDNK	0.17039323702545578	0.24392232639925565	0.10243336675844161	0.1698033584987067
MPC2	0.1703689253765181	0.2429912254693817	0.10543970216063213	0.17084427270346575
IL5	0.17035537396366843	0.24223020372660084	0.10423155956457036	0.1698333309276706
GPR42	0.17030967221264268	0.24459418027077054	0.10787375371672053	0.17009790240583167
EFHD2	0.17003910082391388	0.24556478855804872	0.10345178800715131	0.16975162626049092
MED31	0.17003470400121	0.2437825544270806	0.10279085795063099	0.16965412569656577
CYB561D2	0.16995156886260104	0.24347722932956775	0.10157439544921186	0.16921818367676117
S100A5	0.16986735891403454	0.24837030133992133	0.10062209168522118	0.17009558809180944
ZFP106	0.16982674611835846	0.24681004130040135	0.10301251460143869	0.17017000314381509
NPIPB6	0.169768643163352	0.23357612259081428	0.10944094041754984	0.16848910915842238
FGF22	0.16976819543780827	0.24847340142846913	0.10167406423004433	0.17073427787708897
CTD-3088G3.8	0.16961274429551612	0.23235675933451475	0.11180518338040975	0.16772310068045465
FAM43B	0.16959715172876677	0.2456756155646611	0.10323850983815057	0.17037016016106857
C9ORF37	0.16948872515143426	0.23776398754535535	0.10282323673183853	0.1680014208682796
UBE2D4	0.1693646137840766	0.23737873927196798	0.10751417384737444	0.16827231321804573
C4ORF46	0.16930455132289168	0.24210278604366908	0.10158281581036163	0.16883636350095682
CMTM3	0.1692895783586504	0.24519484055629176	0.10434125532682564	0.16969030083158615
MRPS34	0.16925815589653379	0.25087166135637334	0.10012971064305266	0.17022822739660867
C5ORF47	0.16910356576638383	0.24336611052422352	0.1053139383291306	0.16953817188353276
PDE6H	0.16901884964507854	0.24202894838506486	0.10135698170200712	0.1684009432336768
CLDN7	0.1690027483703176	0.24368521022122852	0.09908076767399569	0.16889977960822397
SAMD5	0.168988453515218	0.23910239022259475	0.08312276022439118	0.1607946712351995
NUDT2	0.1688692277304085	0.24341533453157707	0.10129659517249004	0.16861523254725216
PPP1R11	0.16879987302426983	0.24172004968391947	0.10376782026094895	0.1679208334837922
YDJC	0.16853171841001025	0.23599300035993204	0.10643281755497923	0.16853908694919653
GAS8-AS1	0.16851755752615213	0.24062814147501826	0.10413782946127982	0.16802158425292749
RASL10A	0.16846605914004112	0.24497856577847102	0.10331275912517218	0.17013347438379073
TMEM208	0.16846273667634093	0.24431069539245445	0.1026552713133591	0.1676711743493878
CT62	0.1683790843074674	0.24116950696152717	0.10399894662983057	0.16742455307291518
C14ORF1	0.16830897278116297	0.24318413664578775	0.10676059885913546	0.1706543076918851
GHRL	0.16829988137422888	0.23980574543598396	0.10471705901464748	0.16838848210202598
SPRR4	0.1682982969449527	0.2462873539965046	0.10471729577445103	0.16853583127884475
CXCL6	0.16827977198963923	0.24665908562700373	0.10186463385277626	0.1681424459969707
PRELID1	0.16827016217549157	0.24206664891026772	0.10205685952746069	0.16812531193423008
RPA3	0.16822606811051183	0.24709310250408398	0.09773455650048365	0.1688552272295298
COX6B1	0.16820524549675608	0.25020715376343733	0.09759614494814554	0.16769310688043176
B9D1	0.16811324607684922	0.23854362909297222	0.1031291755467264	0.16754572739083226
ANXA2R	0.16810667007261829	0.2459981675235553	0.09855189615314551	0.16781970709807
FAM86B1	0.16807862253357145	0.23480548985309438	0.10556341409700981	0.16779624157081036
IGHV7-81	0.16765493810713275	0.2404254131388329	0.10560666789497426	0.16709315357272458
CD164	0.16748734203628843	0.23732656075599473	0.10266416652025918	0.16661003256313836
KCTD12	0.16747731992245563	0.244182763886763	0.09838542164384878	0.16693112364098392
RIMBP3B	0.16740948097186278	0.2425531395765606	0.10277976180857659	0.16759811886219542
NICN1	0.16726085380487132	0.23723314902206	0.10468584332801416	0.1670104542060627
PGP	0.1671750216571616	0.24518814916720874	0.09829634336806034	0.16579919914504973
IL18BP	0.16711584380148833	0.23943084426186412	0.1042645596028568	0.16690112056385645
TRAV13-2	0.16698249212202534	0.23789741807121173	0.10351842469566888	0.16636957333949404
DTYMK	0.16698075210818064	0.24059063524226865	0.09959263863750135	0.1668966264579535
NANOGNB	0.16692264920498448	0.2439241881243472	0.09053905133249153	0.16389113167469965
ZNRF1	0.16689692060866862	0.2370178810885479	0.1036458921556391	0.16675679495298168
MLL5	0.16671782797940057	0.23610840689165083	0.10185558524040461	0.16602077397674891
MS4A4E	0.1666975717517161	0.2389554588546406	0.10420378765947537	0.16670787913903826
LAGE3	0.1666849589753337	0.24235560017557528	0.1016518080682596	0.1670530985329002
C8ORF4	0.16668031765558067	0.23099622684036203	0.10430418590455998	0.1660420730490315
PHPT1	0.1666435244914929	0.23479443976958916	0.10435496284958656	0.16695156444402232
MANBAL	0.16662277049281907	0.24063883629528054	0.1008408170443992	0.16478456907205416
FLYWCH2	0.16655492427215526	0.23879326511946916	0.10180055803455548	0.1680729090077387
RPS27A	0.16644427615267665	0.23378475778727373	0.10330891369606549	0.1660595280694978
PCLAF	0.16639461958247512	0.23604343159952929	0.10046174562555532	0.16543186892080142
AC006435.1	0.16635843001378448	0.24179561446637632	0.10376342218560235	0.16611466435827468
C19ORF80	0.16632837129730002	0.2395662479206646	0.10318253466907132	0.1665730988366997
HMGA2	0.16596422628021715	0.24062331021382954	0.09698749578390214	0.1639858764777299
STATH	0.16588699822003486	0.24235122904134299	0.09920081702038176	0.1648123187971957
AK1	0.16586671891756496	0.23610370696834473	0.10084835608441363	0.1654102086179642
PDE6G	0.16566065343224948	0.23931083904776174	0.09409049124653246	0.16362299566473543
KIAA1143	0.16564870602207496	0.23531655252632802	0.09815104879615763	0.16497228012627788
LZIC	0.1655679926883038	0.2359229370375324	0.10470312451968584	0.16528999808153022
PTRH1	0.16544378532974438	0.23131965438231966	0.09986163232691622	0.16528325437100153
TMEM229A	0.1653786376127504	0.22955344522554227	0.10508797766894361	0.16360775733365238
CHMP1A	0.165332399962802	0.2342660291145887	0.10334169703493415	0.16507005795463747
LBH	0.16528782762950883	0.24201293484210107	0.09631883525046744	0.16488420597353573
EIF1B	0.16526665736516014	0.23996770832451764	0.09543154160109653	0.16467847257259433
MINOS1-NBL1	0.16523514639658468	0.2361178421569247	0.10152927986475878	0.16523466486569183
TRIM73	0.16521367026417644	0.23586804219472496	0.09780900960837616	0.163704223473001
PCP4L1	0.16518504643748377	0.23082910200625273	0.10433377325242833	0.16461319865128327
PLN	0.1651584091968298	0.24157221800622564	0.09219776208211114	0.16480558521819297
DNAJC15	0.16510791611311096	0.2336694753176269	0.10383338782196129	0.16602210571681453
TRGV9	0.1650910658282029	0.22554290338407482	0.1074089941400866	0.16426211338263508
CAMSAP1L1	0.16506521277778421	0.24172173037025327	0.09601655310959699	0.16580900360146747
DTD2	0.16505372721642092	0.24303912153717774	0.09790934224233774	0.16358777937039715
SFT2D1	0.16502843981699772	0.23744307407327725	0.09625454544495408	0.1640052337278758
TMEM261	0.16500807659615432	0.23719914755448382	0.09787881972884215	0.1651141451862183
CGB2	0.1649834961047667	0.23222913813963106	0.10181595162896978	0.16502311626867427
CYB5B	0.1648372625317889	0.23742435644589724	0.09838497344168753	0.16443296452108336
IGKC	0.16483686234182066	0.23572496549547403	0.10079119263680865	0.16483544960564475
C21ORF88	0.1647541429349994	0.24725861070080168	0.09012654855951374	0.16478756840499342
PPP1R27	0.1647480806538835	0.2343007521367644	0.10237412852411906	0.16439775341371055
LYRM4	0.16466131840329662	0.24028636485591695	0.09821727782839891	0.1650567122134921
SNU13	0.16462652623332508	0.23989232897792379	0.09960705130666475	0.16606492756703198
FXYD3	0.16460686581381306	0.2406060145474622	0.10013872801787896	0.16473023265313821
PTGES3	0.16454298798214867	0.23787811983287452	0.10283682596162934	0.1648288301760697
FAM123B	0.16444132855358645	0.24262355133103172	0.09500484079652305	0.1634250187668296
PAIP2B	0.16443071280053023	0.23530391500335102	0.09998925215897321	0.16522685961361794
PLK5	0.1643832628288584	0.2419259599608558	0.0921571578502574	0.1638206653360188
LGALS16	0.16418722408649147	0.235780093519429	0.10100357230206086	0.1644957251401518
NUPR1	0.16418250486494276	0.23684329585824457	0.09667031818463756	0.16379137494160517
IGLV2-14	0.16414202475712425	0.23688333791984176	0.0993338674939529	0.16319330024733597
IFI27	0.16380650270519398	0.24079131451324126	0.09425092890827362	0.164236721607966
PPIL3	0.1637810915698184	0.23727062836288734	0.0970244138127694	0.16364703815737014
RP11-47I22.4	0.16378051188945586	0.23538695585040725	0.10038080299506251	0.163053220629414
DEFB123	0.16372294719751754	0.2367442634428223	0.09873222231306178	0.1628199175263989
HTN1	0.16362891663291254	0.23922028095416406	0.09666403902879186	0.16361685043745916
IGLV1-40	0.16356369017519898	0.2423422373325982	0.09843411063252501	0.1643610399123351
MRPL41	0.16355581297012772	0.23289875473779473	0.09875720434126678	0.16273678758614818
CREBL2	0.16349090873967023	0.23819072557336207	0.1002881154910312	0.1641370224348883
BET1	0.16340614938933218	0.23249003164476809	0.0993095566680719	0.1620427361060763
CXCL12	0.1633036341653396	0.2342382332103663	0.10032266520655572	0.16204560932577902
C3ORF79	0.16326399100135394	0.23556668104363992	0.09653396369756885	0.16287232758068582
IGLV4-60	0.1630358538485182	0.2368169652987982	0.09975444425011788	0.16277383049386016
DESI1	0.16285461003104115	0.2311583048133156	0.10126282918032706	0.16219298973881682
S100B	0.16269639604946295	0.23682456843995875	0.09811831929718016	0.1631841707194393
LCN10	0.16266573908170828	0.23050087812679668	0.09693854648581393	0.16149262595200317
IL9	0.16261930256378168	0.2358329947516174	0.09608640995631297	0.1614986577819001
PPP1R37	0.16261588139571165	0.23070523739246707	0.09927660277887664	0.16063042415382772
RSL24D1	0.16230379125000355	0.23720655966012297	0.09669496689852111	0.16155354556422874
GUCA2A	0.16224710573588746	0.2294239707760382	0.10077679346047216	0.16170428653040664
MZB1	0.16198625387467383	0.23738633007588117	0.09335592089787947	0.16169005581939286
CFAP410	0.16193574597441768	0.22612042866713328	0.09951663599479273	0.1603189855156179
PF4	0.1619078278414385	0.23337398000848875	0.09218986244253995	0.1618308741052031
