Hugo_Symbol	Mean	CL97.5%	CL2.5%
TMEM167B	0.08369279645791733	0.12507165563604147	0.04693856263690414
NEDD8-MDP1	0.08855664900616113	0.1354872329338197	0.04694101079643248
COX7C	0.07838304268647703	0.1198603366512064	0.04172316678835924
NDUFA4L2	0.0730710955581355	0.10944340212632896	0.03650777093981433
DEFB108B	0.0939527881016601	0.14069828035435122	0.052156678662702766
ERICH2	0.05735836837728022	0.09380863039399624	0.02607561929595828
RPS28	0.0829764985071873	0.12507165563604147	0.0417253429301622
EIF4EBP1	0.08869766704341274	0.1304130810786994	0.04694101079643248
PTGES3L	0.0830913560230461	0.12507165563604147	0.04693856263690414
ORMDL1	0.08287527800124864	0.12507165563604147	0.04693856263690414
FAM195A	0.07310774515293321	0.10944340212632896	0.03650777093981433
FXYD1	0.07825311112745012	0.1198603366512064	0.04172316678835924
IFITM10	0.07802647992557726	0.1198603366512064	0.04172316678835924
C2ORF67	0.07836207814771368	0.1198603366512064	0.04172316678835924
ZNF705G	0.0784637274132183	0.12506513809275663	0.04172316678835924
TRIM49B	0.08317982213964888	0.12507165563604147	0.04693856263690414
TMEM256	0.08306258422909935	0.12507165563604147	0.04693856263690414
TRAPPC2	0.07782863564391408	0.1198603366512064	0.04172316678835924
IGLV10-54	0.09408765826889112	0.14069828035435122	0.052156678662702766
RP11-295P9.3	0.08281524588382168	0.12507165563604147	0.04693856263690414
SEC61G	0.0722427269546343	0.11464901766637137	0.03650777093981433
CCDC163P	0.09951725762901989	0.14590932777488275	0.05737234652897303
NAT14	0.06786041563172907	0.10943769868153629	0.03650586701434159
C11ORF86	0.0878278801844398	0.1354872329338197	0.05215395848544905
CEBPZ-AS1	0.08327350314762984	0.12507165563604147	0.04693856263690414
C11ORF83	0.07246670329314782	0.11464901766637137	0.03650777093981433
RP11-371E8.4	0.08303670800205033	0.12507165563604147	0.04693856263690414
COX6B2	0.06760282042296782	0.10423181154888472	0.03650586701434159
TWIST2	0.08310681617481716	0.12507165563604147	0.04693856263690414
DYNLT1	0.07849008131768817	0.1198603366512064	0.04172316678835924
LSM5	0.07323763647987809	0.11464901766637137	0.03650777093981433
TMEM254	0.09914475906549904	0.14590932777488275	0.05737234652897303
HBA2	0.07820880836366641	0.11478512630245831	0.04172316678835924
KRTCAP2	0.0783051903541513	0.1198603366512064	0.04172316678835924
RPS19BP1	0.07896648533236371	0.1198603366512064	0.04172316678835924
TRAJ23	0.07302427170429561	0.11464901766637137	0.03650777093981433
KIAA0240	0.07739135543667999	0.11465499270377319	0.04172316678835924
TCF15	0.0784900272590207	0.1198603366512064	0.04172316678835924
FAM30A	0.07870632323529667	0.1198603366512064	0.04172316678835924
GLT25D2	0.0672823292661792	0.10423181154888472	0.03129237509126943
ATP6V0E2	0.08350030448390577	0.12507165563604147	0.04693856263690414
ANKRD66	0.09959841098878977	0.14590932777488275	0.05737234652897303
RGCC	0.06293644206367367	0.09902022097144049	0.03129074315514994
RP11-429E11.3	0.09328349668666476	0.1354942936057116	0.052156678662702766
LSM6	0.07265695165500984	0.11464901766637137	0.03650777093981433
SCAND1	0.07783116010393595	0.1198603366512064	0.04172316678835924
MPC1	0.07348282680256654	0.11464901766637137	0.041720990873533245
VAMP1	0.09343948269811168	0.14069828035435122	0.052156678662702766
WDR85	0.0568686123293221	0.09380863039399624	0.02607561929595828
IER3IP1	0.06857153461406842	0.10943769868153629	0.03650586701434159
CCDC85C	0.08884362489852346	0.13028297462087654	0.04694101079643248
SLC15A5	0.10440775468015709	0.1511203751954143	0.06258801439524331
PEA15	0.09401238144153727	0.14069828035435122	0.052156678662702766
UQCRQ	0.08250507039837918	0.13027618551328818	0.04693856263690414
MED11	0.09950182598692803	0.14590932777488275	0.05737234652897303
RPL30	0.07795857367845956	0.1198603366512064	0.04172316678835924
WDR67	0.06767802061843128	0.1043619587272003	0.03129237509126943
CFD	0.07809669717479613	0.1198603366512064	0.04172316678835924
MDS2	0.08815068211067492	0.1354872329338197	0.04694101079643248
RP11-542P2.1	0.08866882871972492	0.1354872329338197	0.04694101079643248
HIATL2	0.07255803000329357	0.10944340212632896	0.03650777093981433
FAM32A	0.07898761272616552	0.1198603366512064	0.04172316678835924
CYS1	0.06774583342934587	0.10423181154888472	0.03129237509126943
CTXN2	0.07306847263437967	0.11464901766637137	0.03650777093981433
AP000350.10	0.08353895199792771	0.12507165563604147	0.04693856263690414
CALY	0.08350262731873595	0.13027618551328818	0.04693856263690414
AP000349.1	0.0886768060898516	0.13028297462087654	0.04694101079643248
C20ORF62	0.08295309688568145	0.12507165563604147	0.04693856263690414
SRXN1	0.07790144447812418	0.1198603366512064	0.04172316678835924
COMMD6	0.08396615539302461	0.13027618551328818	0.04693856263690414
C9ORF150	0.05687647272674264	0.09380863039399624	0.02607561929595828
C1ORF9	0.0729746219619139	0.11464901766637137	0.03650777093981433
DEFB124	0.0727533350337416	0.11464901766637137	0.03650777093981433
UQCR11	0.06212099915429247	0.09902022097144049	0.03129074315514994
HBM	0.0840782896273233	0.12507165563604147	0.04693856263690414
ATP5MF	0.07798199639502591	0.1198603366512064	0.04172316678835924
ID4	0.07810179858358576	0.1198603366512064	0.04172316678835924
C10ORF32	0.06772762589149843	0.10423181154888472	0.03129237509126943
ANXA8L2	0.09356719153010383	0.1354942936057116	0.052156678662702766
SMIM11	0.06178490057772231	0.09902022097144049	0.03116039905733931
GAGE2A	0.07328741294720799	0.11464901766637137	0.03650777093981433
C18ORF42	0.0888331458557006	0.1304130810786994	0.04694101079643248
S100A1	0.07782585998331418	0.1198603366512064	0.04172316678835924
RPS27	0.07760712819213447	0.1198603366512064	0.04172316678835924
BAT2L1	0.07332100610565648	0.11464901766637137	0.03650777093981433
GPR33	0.051504467464208586	0.0833897951738156	0.020860495436766623
TRAJ24	0.04166916691039382	0.07296607077708865	0.015644555694618274
C3ORF77	0.07306840070633944	0.11464901766637137	0.03650777093981433
ERH	0.0778203738906751	0.1198603366512064	0.04172316678835924
RP11-468E2.4	0.057611116191538345	0.09380863039399624	0.02607561929595828
SMCO4	0.0776875279027137	0.1198603366512064	0.04172316678835924
CTD-2368P22.1	0.07336552567059915	0.11464901766637137	0.03650777093981433
NPPC	0.06730844676438852	0.10423181154888472	0.03650586701434159
NPW	0.07798995835764054	0.1198603366512064	0.04172316678835924
AMY1B	0.07760457376839287	0.1198603366512064	0.04172316678835924
KRTAP9-1	0.07295393122559435	0.10944340212632896	0.03650777093981433
FAM72B	0.07361293325572071	0.11464901766637137	0.03650777093981433
HMGN4	0.08320044795730365	0.12507165563604147	0.0417253429301622
MTHFS	0.06779280321038547	0.10423181154888472	0.03129237509126943
SDHAF1	0.04735670719287183	0.07817793297545213	0.020859407592824362
MRPL33	0.07795063161208324	0.11999045668724445	0.04172316678835924
CDC42EP5	0.05171014624746837	0.0833897951738156	0.020860495436766623
MRGPRG	0.08897636929689154	0.13028297462087654	0.052023634793223646
OR10D3	0.10383750488250128	0.1511203751954143	0.06258801439524331
AC003006.7	0.08888770360292017	0.1304130810786994	0.04694101079643248
ZNF865	0.056988589123134696	0.09380863039399624	0.02607561929595828
RPL36AL	0.07834681850612099	0.1198603366512064	0.04172316678835924
ZNF771	0.07296690665328666	0.10944340212632896	0.03650777093981433
CHCHD10	0.07873968056685075	0.1198603366512064	0.04172316678835924
C1ORF213	0.08897882453368927	0.1354872329338197	0.04694101079643248
ZNF84	0.07802135260156035	0.1198603366512064	0.04172316678835924
C10ORF95	0.07256076669560599	0.10944340212632896	0.03650777093981433
IQCF5	0.08322393009931721	0.12507165563604147	0.04693856263690414
ROMO1	0.08342176587541925	0.12507165563604147	0.0417253429301622
MYST4	0.08874971650945182	0.1354872329338197	0.05215395848544905
C15ORF56	0.06762059870202324	0.10943769868153629	0.036375529716264794
WDR83OS	0.0782711478746154	0.1198603366512064	0.04172316678835924
DUS2L	0.06237384338829746	0.10422637969670125	0.03129074315514994
C14ORF142	0.08329967294093191	0.12507165563604147	0.04693856263690414
TXNDC17	0.08804151507773421	0.13028297462087654	0.05215395848544905
SUMO2	0.07264407170995801	0.11464901766637137	0.03650777093981433
CCDC23	0.062269646091823436	0.09902022097144049	0.03129074315514994
TMEM240	0.0776643639779924	0.11478512630245831	0.04172316678835924
TMEM258	0.08307044749497976	0.12507165563604147	0.04693856263690414
DEFB1	0.07813836477336639	0.1198603366512064	0.04172316678835924
RPP21	0.07826069841977963	0.1198603366512064	0.04172316678835924
PLSCR3	0.05700160436244374	0.09380863039399624	0.02607561929595828
FAM72A	0.08388557420959526	0.12507165563604147	0.04693856263690414
PPIAL4A	0.07774506556525071	0.1198603366512064	0.04172316678835924
C12ORF52	0.07322997291296397	0.10944340212632896	0.03650777093981433
TRIM39-RPP21	0.062232997671423464	0.09902022097144049	0.03129074315514994
C21ORF67	0.08365906782609644	0.12507165563604147	0.04693856263690414
SMIM10	0.08859332333545704	0.1354872329338197	0.05215395848544905
ATP5L2	0.08342214085111868	0.12507165563604147	0.04693856263690414
PATE4	0.06836831728452987	0.10943769868153629	0.03129237509126943
CDH23-AS1	0.06833213331010969	0.10943769868153629	0.03650586701434159
HCG27	0.07281584965410345	0.11464901766637137	0.03650777093981433
CEP110	0.08905446123085807	0.1354872329338197	0.05215395848544905
C20ORF78	0.08403649059296663	0.13027618551328818	0.04693856263690414
C1ORF115	0.06720939826105864	0.10423181154888472	0.03650586701434159
RPL36A-HNRNPH2	0.08325526441609077	0.12507165563604147	0.0417253429301622
FRAT1	0.06261866281967181	0.09902022097144049	0.03129074315514994
KIAA1274	0.06813387486316769	0.10943769868153629	0.03129237509126943
C14ORF102	0.08363290550382058	0.12507165563604147	0.04693856263690414
GLRX5	0.06744891061586028	0.10423181154888472	0.03650586701434159
VCX2	0.06767811888886148	0.10423181154888472	0.03129237509126943
MRPS16	0.06277233711516608	0.09902022097144049	0.03129074315514994
C9ORF93	0.06742805497887143	0.10423181154888472	0.03129237509126943
G0S2	0.072753046096395	0.11464901766637137	0.03650777093981433
NDUFA2	0.06712074096151824	0.10423181154888472	0.03650586701434159
HIGD2A	0.08417996265810553	0.12520176888297194	0.04693856263690414
NEDD8	0.07811491560179849	0.1198603366512064	0.04172316678835924
SUMO3	0.07320142491221676	0.10944340212632896	0.03650777093981433
KIAA0284	0.0728315020800107	0.11464901766637137	0.03650777093981433
C12ORF26	0.07770062682237695	0.1198603366512064	0.04172316678835924
LYRM1	0.07328714511449118	0.11464901766637137	0.03650777093981433
RP11-510H23.1	0.09345259201235978	0.14069828035435122	0.052156678662702766
HBZ	0.07825040547646757	0.1198603366512064	0.04172316678835924
FAM110D	0.07852638213763968	0.12506513809275663	0.04172316678835924
KRBOX1	0.06329322009848774	0.09902022097144049	0.03129074315514994
RPL36	0.067988030962593	0.10423181154888472	0.03129237509126943
FOXO6	0.06289988147431785	0.09902022097144049	0.03129074315514994
SPATA24	0.0621027379951161	0.09902022097144049	0.03129074315514994
FXYD2	0.06718566517078108	0.10423181154888472	0.03129237509126943
ARL5C	0.06800882814712829	0.10423181154888472	0.03129237509126943
AP3S2	0.0771850564160362	0.1198603366512064	0.04172316678835924
FAM72D	0.07324316554629501	0.11464901766637137	0.041720990873533245
C7ORF13	0.07244601107050058	0.11464901766637137	0.041720990873533245
TIMM8B	0.08824464319632938	0.13028297462087654	0.05215395848544905
RPS15A	0.05756162034566046	0.09380863039399624	0.02607561929595828
SLN	0.06293899117474067	0.09902022097144049	0.03129074315514994
CPSF4L	0.07275567765822961	0.11464901766637137	0.03650777093981433
TMEM160	0.06190238674285741	0.09902022097144049	0.03129074315514994
WDR69	0.06224334719044641	0.09902022097144049	0.03129074315514994
PAM16	0.08326054073557279	0.12507165563604147	0.04693856263690414
ANKRD5	0.062186169356159636	0.09902022097144049	0.03129074315514994
AC104809.3	0.062350417874837874	0.09902022097144049	0.03129074315514994
C15ORF44	0.0564102729753526	0.09380863039399624	0.02607561929595828
RP11-73M18.2	0.06739422759702257	0.10423181154888472	0.03650586701434159
WASH4P	0.08889292505607278	0.1354872329338197	0.05215395848544905
LCE6A	0.08843211216142721	0.1354872329338197	0.05215395848544905
CENPW	0.07351658835435386	0.11464901766637137	0.03650777093981433
CNEP1R1	0.07328188703644771	0.11464901766637137	0.03650777093981433
C22ORF26	0.06268106636779913	0.0991503749395713	0.03129074315514994
RNASEH2C	0.07257892359444285	0.10944340212632896	0.03650777093981433
KIAA0564	0.08282299233463405	0.12507165563604147	0.04693856263690414
C14ORF145	0.057431327894868586	0.09380863039399624	0.02607561929595828
KIAA0182	0.09392923498831539	0.14069828035435122	0.052156678662702766
FKBP1C	0.067185872142579	0.10423181154888472	0.03650586701434159
KIAA1737	0.07807587048946013	0.1198603366512064	0.04172316678835924
SSNA1	0.0731830364287359	0.11464901766637137	0.03650777093981433
MESP1	0.06761810080843003	0.10943769868153629	0.03650586701434159
C6ORF226	0.06276184495253792	0.09902022097144049	0.03129074315514994
CTD-2583A14.10	0.07831025750619244	0.12506513809275663	0.04172316678835924
AC022532.1	0.07850055144438517	0.1198603366512064	0.04172316678835924
COX17	0.06766254309399014	0.10423181154888472	0.03650586701434159
DPM3	0.0675375852147303	0.10423181154888472	0.03129237509126943
HBQ1	0.0681600612075546	0.10423181154888472	0.03650586701434159
MBD3L2	0.07760724836204	0.1198603366512064	0.04172316678835924
RPS21	0.07809922229965578	0.1198603366512064	0.04172316678835924
RBX1	0.0873461090281414	0.13028297462087654	0.04694101079643248
TIMM10	0.07247707086583856	0.11464901766637137	0.03650777093981433
RAB44	0.05697287564727232	0.09380863039399624	0.02607561929595828
GAGE2B	0.056694125276895685	0.09380863039399624	0.02607561929595828
ITIH5L	0.06357193933340206	0.09902022097144049	0.03129074315514994
S100A10	0.08345835104667312	0.12507165563604147	0.04693856263690414
LRRC33	0.07336560788197685	0.10944340212632896	0.03650777093981433
MT-CO2	0.09910087423167317	0.14590932777488275	0.05737234652897303
C14ORF135	0.052072374005059166	0.0833897951738156	0.026074259491030455
PRAC1	0.06266532672815976	0.09902022097144049	0.03129074315514994
BLOC1S4	0.062235589581091065	0.09902022097144049	0.03129074315514994
AC018470.1	0.07339679790998027	0.11464901766637137	0.03650777093981433
CTB-186H2.3	0.05768144974096244	0.09380863039399624	0.02607561929595828
ISCA1	0.05701460636503214	0.09380863039399624	0.02607561929595828
FLJ27365	0.08298705913151364	0.12507165563604147	0.04693856263690414
GSTT2	0.07289664372287229	0.10944340212632896	0.041720990873533245
C14ORF38	0.04713525033382222	0.07817793297545213	0.020859407592824362
PPP1R14B	0.07271144080286492	0.11464901766637137	0.03650777093981433
TIMM23	0.07333154489009365	0.11464901766637137	0.03650777093981433
MT-ATP6	0.07392270541946672	0.11464901766637137	0.041720990873533245
C11ORF21	0.07292792677131173	0.11464901766637137	0.03650777093981433
NME3	0.07801882697413688	0.1198603366512064	0.04172316678835924
C9ORF169	0.099504508625773	0.14590932777488275	0.05737234652897303
PCBD1	0.06764659053376934	0.10943769868153629	0.03129237509126943
AL022328.1	0.07305526554175586	0.11464901766637137	0.03650777093981433
FKBP1B	0.06744889537060975	0.10423181154888472	0.03650586701434159
SAP25	0.057108219424922446	0.09380863039399624	0.02607561929595828
MYO15B	0.07806803737905584	0.1198603366512064	0.04172316678835924
SMAGP	0.06790232609997472	0.10423181154888472	0.03129237509126943
POTEB	0.06807671356194034	0.10943769868153629	0.03129237509126943
AC103809.2	0.06254034641975623	0.10422637969670125	0.03129074315514994
SPATA33	0.07344604736375124	0.11464901766637137	0.03650777093981433
HCRT	0.06737600217902565	0.10423181154888472	0.03650586701434159
FAM70B	0.05221812909217158	0.08859703981655201	0.020860495436766623
C1ORF129	0.06785520099881526	0.10423181154888472	0.03129237509126943
CHURC1	0.07826088744110407	0.1198603366512064	0.04172316678835924
AC073343.1	0.04705181271641352	0.07817793297545213	0.020859407592824362
UFM1	0.06811306536558293	0.10943769868153629	0.03129237509126943
GOLGA8G	0.06774067971585992	0.10423181154888472	0.03129237509126943
ZNF706	0.06783427432119063	0.1043619587272003	0.03129237509126943
FLJ45079	0.06825640133689359	0.10423181154888472	0.036375529716264794
ANKHD1-EIF4EBP3	0.046861661300024	0.08338544923910778	0.020859407592824362
PLET1	0.0776149163140278	0.1198603366512064	0.04172316678835924
RPRML	0.0626836022971578	0.09902022097144049	0.03129074315514994
SPHAR	0.06871752278951246	0.10423181154888472	0.03650586701434159
IQCF6	0.07274817564079487	0.11464901766637137	0.03650777093981433
RPL37A	0.05756954760632872	0.09380863039399624	0.02607561929595828
C17ORF105	0.06685776795774993	0.10423181154888472	0.036375529716264794
CDC26	0.07713832485487103	0.1198603366512064	0.04172316678835924
OR11H7	0.04145304835688532	0.07296607077708865	0.015644555694618274
RP11-618P17.4	0.06860296747834543	0.10423181154888472	0.03129237509126943
TRAV39	0.07262832589697621	0.10944340212632896	0.03650777093981433
POLE4	0.05190554203046868	0.08859703981655201	0.020860495436766623
FAM55C	0.06264713693986021	0.09902022097144049	0.03129074315514994
RPL39	0.07309464005786633	0.11464901766637137	0.03650777093981433
C22ORF39	0.07259958799660404	0.11464901766637137	0.03650777093981433
BRI3	0.07289138838438906	0.10944340212632896	0.03650777093981433
C16ORF74	0.05260649809500237	0.0833897951738156	0.020860495436766623
AP000295.9	0.05183252026590894	0.08859703981655201	0.020860495436766623
C6ORF97	0.07243285062009086	0.11464901766637137	0.03650777093981433
SMIM12	0.05144697567985498	0.0833897951738156	0.020860495436766623
SNAPC5	0.07799263682312627	0.1198603366512064	0.04172316678835924
SPTSSA	0.0517934648619226	0.0833897951738156	0.020860495436766623
PRR18	0.07804466813799188	0.1198603366512064	0.04172316678835924
RBAK-RBAKDN	0.06760239707562253	0.10943769868153629	0.03650586701434159
CISD2	0.0841097186881829	0.12507165563604147	0.04693856263690414
IER3	0.07327934624055112	0.11464901766637137	0.03650777093981433
NDUFA11	0.056719981144834036	0.09380863039399624	0.02607561929595828
ACYP2	0.06252221527812188	0.09902022097144049	0.03129074315514994
CHURC1-FNTB	0.06231114235496479	0.09902022097144049	0.03129074315514994
ANKDD1B	0.07832071162383888	0.1198603366512064	0.04172316678835924
HIGD1B	0.06297025823767784	0.09902022097144049	0.03129074315514994
NANOS1	0.05180648875608078	0.08859703981655201	0.026074259491030455
MILR1	0.073467202709817	0.10944340212632896	0.041720990873533245
NMB	0.07242504510342816	0.11464901766637137	0.03650777093981433
ZNRD1	0.07269594349858209	0.11464901766637137	0.03650777093981433
MT2A	0.06230606633012975	0.09902022097144049	0.03129074315514994
WFDC13	0.07294871996500273	0.11464901766637137	0.03650777093981433
C3ORF49	0.06809235129279526	0.10943769868153629	0.03129237509126943
DEFB134	0.07300591220985814	0.11464901766637137	0.03650777093981433
IGKV1-33	0.057671010771422775	0.09380863039399624	0.02607561929595828
ARPC4-TTLL3	0.0574052906125169	0.09380863039399624	0.02607561929595828
CDC42SE1	0.06829563127279059	0.10423181154888472	0.03650586701434159
FAM25A	0.06763903215896165	0.10943769868153629	0.03650586701434159
C16ORF88	0.0630117637988154	0.09902022097144049	0.03129074315514994
FAM180B	0.05672031086849671	0.09380863039399624	0.02607561929595828
KIAA1632	0.07837783272821208	0.1198603366512064	0.04172316678835924
AL133373.1	0.06287906923973854	0.09902022097144049	0.03129074315514994
BLOC1S5-TXNDC5	0.04696582327751437	0.07817793297545213	0.020859407592824362
FRG2	0.06785538512119822	0.10423181154888472	0.03129237509126943
C15ORF42	0.09903277466025984	0.14590932777488275	0.05737234652897303
RIIAD1	0.062027320663642214	0.09902022097144049	0.03129074315514994
LEAP2	0.062316462327354716	0.09902022097144049	0.03129074315514994
ANAPC11	0.05711378576674819	0.09380863039399624	0.02607561929595828
GNG5	0.05276524079598009	0.08351997628988331	0.025943915389673864
ZNF705D	0.057553852027569095	0.09380863039399624	0.02607561929595828
C14ORF106	0.05759296946777316	0.09380863039399624	0.02607561929595828
TMED7	0.05808794393302442	0.09380863039399624	0.02607561929595828
RFPL3S	0.06258207465280129	0.09902022097144049	0.03129074315514994
C10ORF18	0.06856864179900835	0.10943769868153629	0.03129237509126943
IRGM	0.07193766755446122	0.11464901766637137	0.03650777093981433
POLR2L	0.06844889672056727	0.10943769868153629	0.03650586701434159
EIF4EBP3	0.06827457231389977	0.10943769868153629	0.03650586701434159
CSTB	0.0679593853301711	0.10943769868153629	0.03129237509126943
UCN	0.07831280016227112	0.1198603366512064	0.04172316678835924
PCBD2	0.06255878520653624	0.09902022097144049	0.03129074315514994
RP5-1052I5.2	0.06159209939534246	0.09902022097144049	0.026076979242724525
ADM5	0.051968188458769445	0.08859703981655201	0.026074259491030455
HMGA1	0.05703797796084679	0.09380863039399624	0.02607561929595828
KLLN	0.07285206036527714	0.11464901766637137	0.03650777093981433
PTPN20A	0.05717877701207476	0.09380863039399624	0.02607561929595828
C5ORF41	0.0467811026341246	0.07817793297545213	0.020859407592824362
RP11-762I7.5	0.051832573280859516	0.08859703981655201	0.020860495436766623
CTC-260F20.3	0.0475782710680794	0.07817793297545213	0.020859407592824362
C1ORF180	0.07241192493682884	0.11464901766637137	0.03650777093981433
GOLGA8B	0.06338440656644143	0.09902022097144049	0.03129074315514994
TRGJP2	0.057678861447747094	0.09380863039399624	0.02607561929595828
C4ORF31	0.05170225006999462	0.0833897951738156	0.020860495436766623
ATP5F1D	0.05209564988502998	0.08859703981655201	0.020860495436766623
C2CD4B	0.07355292231650586	0.11464901766637137	0.03650777093981433
HYDIN2	0.036033853865280595	0.06775420857872518	0.010429703796412181
PRR26	0.05239268930687652	0.08859703981655201	0.020860495436766623
C2ORF51	0.03663581520500834	0.06775420857872518	0.010429703796412181
FAM150B	0.06196467141967601	0.09902022097144049	0.03129074315514994
TOMM6	0.06234750968800218	0.10422637969670125	0.03116039905733931
SFRS15	0.04748173534242416	0.07817793297545213	0.020859407592824362
C20ORF24	0.06191002795036725	0.09902022097144049	0.03129074315514994
AC073342.1	0.06286849510258095	0.10422637969670125	0.03129074315514994
SMIM14	0.06732647802744739	0.10423181154888472	0.03129237509126943
LRRC53	0.0730632089807796	0.11464901766637137	0.03650777093981433
SFTA2	0.05734282701617539	0.09380863039399624	0.02607561929595828
MAP6D1	0.06829004489266088	0.10943769868153629	0.03129237509126943
TIMM13	0.057811759019850445	0.09380863039399624	0.02607561929595828
URM1	0.07214619827941775	0.11464901766637137	0.03650777093981433
FAM55A	0.051225662641813254	0.08859703981655201	0.020860495436766623
MCIDAS	0.06809489693973665	0.1043619587272003	0.03650586701434159
RP11-295K3.1	0.05708226713866697	0.09380863039399624	0.02607561929595828
LYRM7	0.06750093382422682	0.10423181154888472	0.03129237509126943
RNASEK	0.046799143401779354	0.07817793297545213	0.020859407592824362
CDKN2AIPNL	0.06745669847207487	0.10423181154888472	0.03129237509126943
AC009365.3	0.06222516799325516	0.09902022097144049	0.03129074315514994
C17ORF50	0.07307880003359209	0.11477914449151701	0.03650777093981433
AL031666.2	0.06831598930130552	0.10943769868153629	0.03129237509126943
CTA-299D3.8	0.07334440855406413	0.11464901766637137	0.03650777093981433
ZNF295	0.057402726231593044	0.09380863039399624	0.02607561929595828
IGLC2	0.08305210302761683	0.12507165563604147	0.04693856263690414
AGAP10	0.04732542190307307	0.07817793297545213	0.020859407592824362
PATE3	0.05750949119387498	0.09380863039399624	0.02607561929595828
TMEM141	0.05694159955716222	0.09380863039399624	0.02607561929595828
KLRAQ1	0.05775182370251383	0.09380863039399624	0.02607561929595828
SUMO4	0.06874617260490226	0.10943769868153629	0.03650586701434159
C14ORF43	0.06287647593299463	0.09902022097144049	0.03129074315514994
RNF224	0.03695372577161399	0.06775420857872518	0.010429703796412181
KRTAP16-1	0.08377332251362782	0.13027618551328818	0.0417253429301622
ACCN5	0.05251260532832613	0.08859703981655201	0.026074259491030455
RP11-1084J3.4	0.041713624326094455	0.07296607077708865	0.015644555694618274
FXYD4	0.07818256204227128	0.1198603366512064	0.04172316678835924
SMDT1	0.07731028396334591	0.1198603366512064	0.04172316678835924
C19ORF69	0.07790914582429831	0.1198603366512064	0.04172316678835924
EIF2C2	0.06791504106910462	0.10943769868153629	0.03650586701434159
MCART6	0.040973532350935746	0.07296607077708865	0.015644555694618274
TBC1D3C	0.06201681522525615	0.09902022097144049	0.03129074315514994
ATP5ME	0.06744097847326387	0.10943769868153629	0.03129237509126943
C20ORF4	0.052382378623349664	0.08859703981655201	0.025943915389673864
C5ORF55	0.07360739157679276	0.11985409067222512	0.03650777093981433
AL133481.1	0.06171206605230795	0.09902022097144049	0.03129074315514994
CTC-429P9.4	0.05800195968595814	0.09380863039399624	0.02607561929595828
ZSWIM7	0.07424043714602846	0.11985409067222512	0.03650777093981433
OAZ3	0.05298946223574163	0.08859703981655201	0.026074259491030455
LIPT2	0.05761380502163675	0.09380863039399624	0.02607561929595828
POLD4	0.06262633757454597	0.09902022097144049	0.03129074315514994
RP11-58C22.1	0.052309327213201785	0.08859703981655201	0.020860495436766623
C17ORF72	0.07329494820465576	0.11464901766637137	0.03650777093981433
RGNEF	0.05752771365286641	0.09380863039399624	0.02607561929595828
RP3-402G11.5	0.046752279013661725	0.07817793297545213	0.020859407592824362
NDUFA3	0.06790225072587665	0.10943769868153629	0.03650586701434159
RABGEF1	0.06732126457281687	0.10423181154888472	0.03650586701434159
MT1B	0.05686092304774255	0.09380863039399624	0.02607561929595828
TRIM64B	0.08360418671625659	0.12507165563604147	0.04693856263690414
TMEM253	0.06210801693144301	0.09902022097144049	0.03129074315514994
RNF222	0.046215504550183854	0.07817793297545213	0.020859407592824362
C3ORF23	0.041882860305774094	0.07296607077708865	0.015644555694618274
AC061992.1	0.05180130720659346	0.0833897951738156	0.020860495436766623
CTD-3214H19.16	0.06766497569432672	0.10423181154888472	0.03129237509126943
HSBP1	0.046569846237612955	0.07817793297545213	0.020859407592824362
TXN	0.06754276615516708	0.10423181154888472	0.03129237509126943
MRPL34	0.06315258049641705	0.10422637969670125	0.03129074315514994
ARTN	0.06844138441019058	0.10943769868153629	0.03650586701434159
AC068987.1	0.05664456994507272	0.09380863039399624	0.02607561929595828
MT1G	0.052439568133102	0.08859703981655201	0.026074259491030455
AC140481.2	0.05786908241224968	0.09380863039399624	0.02607561929595828
RPS27L	0.05712910246334107	0.09380863039399624	0.02607561929595828
TRAV38-2DV8	0.05261413352945422	0.08859703981655201	0.020860495436766623
MINOS1	0.05698570532727	0.09380863039399624	0.02607561929595828
RP1-251M9.3	0.052528222698132565	0.08859703981655201	0.020860495436766623
LRDD	0.052765235432907384	0.08859703981655201	0.026074259491030455
AC026202.1	0.051720543111351616	0.08859703981655201	0.020860495436766623
KIAA0913	0.0724069229394219	0.10944340212632896	0.03650777093981433
TIMM9	0.06788654994015338	0.10943769868153629	0.03650586701434159
COLCA2	0.06758682903821082	0.10943769868153629	0.03129237509126943
AC010441.1	0.04696073095464905	0.07817793297545213	0.020859407592824362
TPGS1	0.05199168758487099	0.0833897951738156	0.026074259491030455
RAD51L3-RFFL	0.05712401388308216	0.09380863039399624	0.02607561929595828
CISD3	0.05215301376884641	0.08859703981655201	0.020860495436766623
PAXIP1-AS2	0.053007550439311865	0.08859703981655201	0.026074259491030455
COA3	0.05725947205174378	0.09380863039399624	0.02607561929595828
TNFSF13	0.06801393526349585	0.10943769868153629	0.03129237509126943
LYRM9	0.05196551006306865	0.08859703981655201	0.020860495436766623
DEFB105A	0.05281734424121395	0.08859703981655201	0.020860495436766623
C6ORF138	0.0677431294843592	0.10943769868153629	0.03129237509126943
TOMM7	0.04704922772043713	0.07817793297545213	0.020859407592824362
C8ORF73	0.047398245616169905	0.08338544923910778	0.020859407592824362
TNFRSF12A	0.07295643574402937	0.11464901766637137	0.03650777093981433
FAM75A6	0.05221035320661497	0.08859703981655201	0.020860495436766623
ATP5MJ	0.05719686617585855	0.09380863039399624	0.02607561929595828
